Date,Day,Num_Day,Month,Num_Month,Year,Time,Author,Message
27/11/2021,Sabado,27,Nov,11,2021,13:12:00,user 2,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,13:18:00,user 30,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,13:20:00,user 30,Forrado en acrigel 🌹💅🏼
27/11/2021,Sabado,27,Nov,11,2021,13:55:00,user 70,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,13:55:00,user 70,Donó un par d muletas para quien las necesite ...
27/11/2021,Sabado,27,Nov,11,2021,14:05:00,user 62,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,14:47:00,user 58,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,15:03:00,user 36,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,15:03:00,user 36,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,15:03:00,user 36,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,15:03:00,user 36,⚜️Maquillajes para ocaciones especiales⚜️•Grados•Matrimonios •Primera Comunión •15nces 📞Para más asesoría háblame al WhatsApp  NNNN  📲 Trabajos a Domicilio
27/11/2021,Sabado,27,Nov,11,2021,16:26:00,user 38,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,16:27:00,user 63,"Buenas tardes, saben si ya removieron el árbol que se cayó en perico? Por el lado de la frontera?"
27/11/2021,Sabado,27,Nov,11,2021,16:41:00,user 4,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,16:55:00,user 53,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,17:11:00,user 29,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,17:22:00,user 32,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,17:22:00,user 86,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,17:22:00,user 86,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,17:22:00,user 86,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,17:22:00,user 86,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,17:22:00,user 86,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,17:22:00,user 86,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,18:08:00,user 7,‎albergue perritos Luis Giraldo Santo Domingo.vcf (archivo adjunto)
27/11/2021,Sabado,27,Nov,11,2021,18:11:00,user 7,‎Mercado El Recreo frutas y verduras.vcf (archivo adjunto)
27/11/2021,Sabado,27,Nov,11,2021,18:39:00,user 7,Acaban de secuestrar al presidente de la JAC San RoqueDimax Azul CRK 393
27/11/2021,Sabado,27,Nov,11,2021,18:39:00,user 7,Preocupante Es importante hacer reunion con secretaria de seguridad  y comunidad
27/11/2021,Sabado,27,Nov,11,2021,18:39:00,user 7,Si vereda piedra gorda sector san roque
27/11/2021,Sabado,27,Nov,11,2021,18:39:00,user 7,Se capturan 2 venezolanos Se recupera el vehículo robado y se ubica al señor don cesar gracias por el apoyo y la información oportuna
27/11/2021,Sabado,27,Nov,11,2021,18:39:00,user 7,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,18:40:00,user 7,"que descanso,muchas gracias,Subcomisario Ruber MolinaUUUU "
27/11/2021,Sabado,27,Nov,11,2021,18:50:00,user 13,😆
27/11/2021,Sabado,27,Nov,11,2021,18:50:00,user 13,‎Placas Bordadas Gato Julia Lema.vcf (archivo adjunto)
27/11/2021,Sabado,27,Nov,11,2021,18:51:00,user 13,Te lo envié innox pero el se perdio del mapa
27/11/2021,Sabado,27,Nov,11,2021,19:28:00,user 85,Muchas gracias!
27/11/2021,Sabado,27,Nov,11,2021,19:30:00,user 67,LLLL
27/11/2021,Sabado,27,Nov,11,2021,19:31:00,user 31,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,19:39:00,user 27,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,19:41:00,user 87,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,20:49:00,user 32,"Buenas noches, en la vía Perico, se extravió billetera con documentos de identificacion del joven José Gregorio Valera Merchan, se agradece inmensamente si la pueden devolver, contacto  NNNN "
27/11/2021,Sabado,27,Nov,11,2021,20:56:00,user 88,Alguien porfa me regala el numero de contacto de un veterinario urgente
27/11/2021,Sabado,27,Nov,11,2021,20:56:00,user 88,NECESITO UN VETERINARIO QUE ESTE DISPONIBLE A ESTA HORA Y ME AYUDE CON UN CASO DE UN PERRO QUE LO ATACO UN ERIZO
27/11/2021,Sabado,27,Nov,11,2021,20:57:00,user 89,‎Alejandro Vete.vcf (archivo adjunto)
27/11/2021,Sabado,27,Nov,11,2021,20:57:00,user 89,‎Veterinaria Santa Elena.vcf (archivo adjunto)
27/11/2021,Sabado,27,Nov,11,2021,20:58:00,user 88,A esta hora no contestan esos números! Algún veterinario disponible por favor!!!!!!
27/11/2021,Sabado,27,Nov,11,2021,21:02:00,user 90,‎Luisa Salinas Veterinario.vcf (archivo adjunto)
27/11/2021,Sabado,27,Nov,11,2021,21:02:00,user 88,De acá de santa Elena??
27/11/2021,Sabado,27,Nov,11,2021,21:02:00,user 31,Perdón pregunto ella ya volvió de Australia? Tengo entendido que esta chica veterinaria que es maravillosa no estaba en el país.
27/11/2021,Sabado,27,Nov,11,2021,21:03:00,user 31,Mm a esta hora no creo te tocaría bajar la mascota a Medellín
27/11/2021,Sabado,27,Nov,11,2021,21:03:00,user 31,‎Dra Kta Veterinaria Santa Elena.vcf (archivo adjunto)
27/11/2021,Sabado,27,Nov,11,2021,21:03:00,user 31,Pero ella a esta hora no sé si te contesté
27/11/2021,Sabado,27,Nov,11,2021,21:03:00,user 90,"Ahhh no sabía, se q hace un tiempo ayudó a una amiga con una emergencia y excelente"
27/11/2021,Sabado,27,Nov,11,2021,21:04:00,user 52,‎Veterinaria Mia Guarne.vcf (archivo adjunto)
27/11/2021,Sabado,27,Nov,11,2021,21:04:00,user 52,Creo que esta lo atiende en Guarne
27/11/2021,Sabado,27,Nov,11,2021,21:04:00,user 31,Si! Ella atendía mis gatos pero ella se fue .. lo que no se .. es si regreso
27/11/2021,Sabado,27,Nov,11,2021,21:04:00,user 52,Pero le toca buscar transporte y depende que donde en Sagan este depronto le sale mejor Medellín...
27/11/2021,Sabado,27,Nov,11,2021,21:04:00,user 88,No contestaa😭 y el problema es que es el el paladar y no se deja
27/11/2021,Sabado,27,Nov,11,2021,21:05:00,user 31,Te toca bajar el animalito a Medellín o a guarne como propone el compañero
27/11/2021,Sabado,27,Nov,11,2021,21:05:00,user 31,Y puedes pedir Chivero al acopio si no tienes carro
27/11/2021,Sabado,27,Nov,11,2021,21:06:00,user 31,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,21:07:00,user 88,Ya conseguí transporte muchas gracias
27/11/2021,Sabado,27,Nov,11,2021,21:09:00,user 31,Que te vaya bien con tu peludo 🙌🏻🙌🏻🙌🏻🙌🏻
27/11/2021,Sabado,27,Nov,11,2021,21:09:00,user 88,Gracias 🥺
27/11/2021,Sabado,27,Nov,11,2021,21:10:00,user 31,<Multimedia omitido>
27/11/2021,Sabado,27,Nov,11,2021,22:49:00,user 18,"Gracias Carito, es el mismo que tengo. No conté"
27/11/2021,Sabado,27,Nov,11,2021,22:49:00,user 18,No contesta
27/11/2021,Sabado,27,Nov,11,2021,22:51:00,user 18,‎Nestor Veterinario.vcf (archivo adjunto)
28/11/2021,Domingo,28,Nov,11,2021,09:18:00,user 32,"Buenos días, alguien sabe si la vía hacía rionegro esta abierta?"
28/11/2021,Domingo,28,Nov,11,2021,09:24:00,user 91,HolaSi esta abierta
28/11/2021,Domingo,28,Nov,11,2021,09:32:00,user 7,LLLL
28/11/2021,Domingo,28,Nov,11,2021,09:32:00,user 7,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,09:33:00,user 7,"Vías Túnel de Oriente, doble calzada Las Palmas, Variante Las Palmas, Santa Elena. Líneas de atención 3221074 y  NNNN "
28/11/2021,Domingo,28,Nov,11,2021,09:38:00,user 92,"Buenos días. Alguien tiene el contacto de algún tour natural en bosques, cascadas o parques en santa elena? Gracias"
28/11/2021,Domingo,28,Nov,11,2021,09:45:00,user 6,‎Jhon Alexánder Galvis Flórez.vcf (archivo adjunto)
28/11/2021,Domingo,28,Nov,11,2021,09:49:00,user 13,ubicación LLLL
28/11/2021,Domingo,28,Nov,11,2021,09:49:00,user 13,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,09:50:00,user 13,LOS ESPERAMOS HOY EN MATIZ SECTOR E PUERTAS EL PLACER PARA HACER TRUEQUE TRAIGAN TODO LO QUE QUIERAN HASTA LAS 5 PM
28/11/2021,Domingo,28,Nov,11,2021,09:58:00,user 32,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,09:58:00,user 32,LOS ESPERAMOS HOY EN MATIZ SECTOR E PUERTAS EL PLACER PARA HACER TRUEQUE TRAIGAN TODO LO QUE QUIERAN HASTA LAS 5 PM
28/11/2021,Domingo,28,Nov,11,2021,10:37:00,user 4,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,11:12:00,user 22,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,11:12:00,user 22,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,11:30:00,user 49,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,11:51:00,user 62,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,11:52:00,user 78,"*HOLA AMIGOS, COMPAÑEROS Y COLEGAS*Buenas, buenas.Por acá les envío la información del número de cuenta para lograr el objetivo del evento de la *NOCHE DE LUCES FLORES Y COLORES*Pues, unidos simpre lo logramos.*Es la 4ª versión*."
28/11/2021,Domingo,28,Nov,11,2021,11:52:00,user 78,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,11:52:00,user 78,Muchas gracias por integrarse con su gesto de amor.Se requiere para conseguir los premios para el mejor *Pesebre elaborado con  material reciclaje**Alimentación y transporte para 120 músicos**Refrigerios*
28/11/2021,Domingo,28,Nov,11,2021,11:54:00,user 93,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,11:54:00,user 93,Los pueden reclamar en el hostal al bosque!!
28/11/2021,Domingo,28,Nov,11,2021,12:20:00,user 28, NNNN 
28/11/2021,Domingo,28,Nov,11,2021,12:20:00,user 28,"Nevera sharp, 14 pies, 600000, muy buena, solo la coca de verduras está reventada, pero es útil,"
28/11/2021,Domingo,28,Nov,11,2021,12:20:00,user 28,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,12:20:00,user 28,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,12:20:00,user 28,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,12:20:00,user 28,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,12:20:00,user 28,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,12:32:00,user 4,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,13:00:00,user 29,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,13:00:00,user 29,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,13:00:00,user 29,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,14:32:00,user 22,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,14:32:00,user 22,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,14:33:00,user 22,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,14:51:00,user 53,Busco para las 3:30 colectivo
28/11/2021,Domingo,28,Nov,11,2021,15:01:00,user 0,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,15:06:00,user 29,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,16:30:00,user 4,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,17:57:00,user 2,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,17:57:00,user 2,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,17:57:00,user 2,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,17:57:00,user 2,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,18:55:00,user 27,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,19:46:00,user 36,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,19:46:00,user 36,<Multimedia omitido>
28/11/2021,Domingo,28,Nov,11,2021,19:46:00,user 36,⚜️Maquillajes para ocaciones especiales⚜️•Grados•Matrimonios •Primera Comunión •15nces 📞Para más asesoría háblame al WhatsApp  NNNN  📲 Trabajos a Domicilio
28/11/2021,Domingo,28,Nov,11,2021,20:33:00,user 85,Buenas noches. A qué horas sale el hoy el último bus hacia santa Elena? Muchas gracias
28/11/2021,Domingo,28,Nov,11,2021,20:40:00,user 85,Desde Medellín
28/11/2021,Domingo,28,Nov,11,2021,21:04:00,user 85,?
28/11/2021,Domingo,28,Nov,11,2021,22:16:00,user 32,Buena noche.Donde consigo licor a domicilio a esta hora?
28/11/2021,Domingo,28,Nov,11,2021,22:25:00,user 2,‎Licores Full.vcf (archivo adjunto)
28/11/2021,Domingo,28,Nov,11,2021,22:56:00,user 40,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,08:46:00,user 94,Buenos días porfa quien sabe donde me alquilan andamios
29/11/2021,Lunes,29,Nov,11,2021,08:47:00,user 95,"Buenos días, depósito de La Granja"
29/11/2021,Lunes,29,Nov,11,2021,08:49:00,user 96,"Buenos días, en la ferretería que queda al lado de la bomba de gasolina, también alquilan."
29/11/2021,Lunes,29,Nov,11,2021,08:50:00,user 94,Gracias .muy formales
29/11/2021,Lunes,29,Nov,11,2021,08:58:00,user 48,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,09:50:00,user 97,Amigo de las guaduas.. llamar
29/11/2021,Lunes,29,Nov,11,2021,09:58:00,user 8,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,10:12:00,user 41,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,10:12:00,user 41,Buenos días se regala nevera se encuentra en Medellín
29/11/2021,Lunes,29,Nov,11,2021,10:27:00,user 78,LLLL
29/11/2021,Lunes,29,Nov,11,2021,10:27:00,user 78,"En nuestro 𝐂𝐢𝐧𝐞𝐜𝐥𝐮𝐛 𝐋𝐚 𝐨𝐭𝐫𝐚 𝐦𝐢𝐫𝐚𝐝𝐚 te invitamos a ver el primer capítulo de la serie de suspenso 𝐋𝐢𝐠𝐡𝐭𝐧𝐢𝐧𝐠 𝐁𝐫𝐲𝐜𝐞 (𝟏𝟗𝟏𝟗), 𝐋𝐚 𝐥𝐮𝐧𝐚 𝐞𝐬𝐜𝐚𝐫𝐥𝐚𝐭𝐚, dirigida por Paul C. Hurst. 🎥Comentar"
29/11/2021,Lunes,29,Nov,11,2021,11:10:00,user 98,"Holaa, buenos días!✨ Necesito un electricista por favor, muchas gracias. Info aquí🌿"
29/11/2021,Lunes,29,Nov,11,2021,11:26:00,user 42,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,11:28:00,user 73,Hola! Algún electricista?
29/11/2021,Lunes,29,Nov,11,2021,11:29:00,user 31,‎Emmanuel Henao Ecoaldeas Santa Elena.vcf (archivo adjunto)
29/11/2021,Lunes,29,Nov,11,2021,11:30:00,user 31,Este
29/11/2021,Lunes,29,Nov,11,2021,11:59:00,user 50,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,12:30:00,user 21,Buena tarde grupo espero estén bien todos les pregunto hay alguien que tome fotos para documento
29/11/2021,Lunes,29,Nov,11,2021,12:36:00,user 49,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,12:53:00,user 99,"Buenas tardes.Quisiera saber si depronto tienen conocimiento de alguna persona que necesite ayuda de dónde vivir, q sea responsable y q le gusten los animales?"
29/11/2021,Lunes,29,Nov,11,2021,13:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:26:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:26:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:31:00,user 10,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:31:00,user 10,Grupo buenas tardes el fin de semana se hurtan 3 vehiculos y vuelven y se recuperan los 3 con los planes candado puntos de cierre y se capturan 2 sujetos gracias a la informacion oportuna y reaccion de la institucionalidad Gracias por el apoyo Por una Santa elena segura yo apoyo mi policia
29/11/2021,Lunes,29,Nov,11,2021,13:31:00,user 10,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:31:00,user 10,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:31:00,user 10,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:31:00,user 10,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,13:36:00,user 93,Xq zona fue?
29/11/2021,Lunes,29,Nov,11,2021,13:41:00,user 7,Se eliminó este mensaje
29/11/2021,Lunes,29,Nov,11,2021,13:41:00,user 7,Se eliminó este mensaje
29/11/2021,Lunes,29,Nov,11,2021,13:41:00,user 7,Se eliminó este mensaje
29/11/2021,Lunes,29,Nov,11,2021,13:41:00,user 7,Se eliminó este mensaje
29/11/2021,Lunes,29,Nov,11,2021,13:41:00,user 7,Se eliminó este mensaje
29/11/2021,Lunes,29,Nov,11,2021,13:41:00,user 7,Se eliminó este mensaje
29/11/2021,Lunes,29,Nov,11,2021,14:13:00,user 7,que robadera en santa elena
29/11/2021,Lunes,29,Nov,11,2021,15:14:00,user 78,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,15:14:00,user 78,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,15:31:00,user 100,"Buenas tardes, qué restaurante tiene a esta hora servicio a domicilio?"
29/11/2021,Lunes,29,Nov,11,2021,15:35:00,user 101,‎Disfruto Cafe Bar.vcf (archivo adjunto)
29/11/2021,Lunes,29,Nov,11,2021,16:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,16:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,16:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,16:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,16:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,16:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,16:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,16:25:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,16:26:00,user 22,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,17:47:00,user 38,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,18:58:00,user 7,"Enseguida, a las 7:00 pm., nos vemos para hablar sobre nuestro Plan Especial de Salvaguardia Siletero. Conversaremos con el historiador e investigador Oscar Zapata Hincapié. Y recuerden, nos vemos por las redes del Periódico Viviendo Santa Elena. Para más facilidad, aquí están los enlaces *Facebook LLLL LLLL*"
29/11/2021,Lunes,29,Nov,11,2021,18:59:00,user 7,‎Periódico Viviendo San ta Elena Ana Isabel Riv era.vcf (archivo adjunto)
29/11/2021,Lunes,29,Nov,11,2021,19:04:00,user 31,Namasté 🙏🏻estamos en vivo!!! hoy el tema es quitarle el miedo a la muerte 👻LLLL
29/11/2021,Lunes,29,Nov,11,2021,20:21:00,user 102,"Buenas noches por favor me ayudan a difundir esta información, esta señora el día de hoy a las 4.36 pm dejo su basura en la vereda el placer sector el emburrado, el carro recolector pasa el día de mañana. Que falta de conciencia con nuestra comunidad de la vereda el placer. Mil gracias"
29/11/2021,Lunes,29,Nov,11,2021,20:21:00,user 102,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,20:21:00,user 102,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,20:21:00,user 102,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,20:21:00,user 102,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,20:47:00,user 103,<Multimedia omitido>
29/11/2021,Lunes,29,Nov,11,2021,21:32:00,user 31,Hola Hola !!Estoy muy feliz de compartirte este proyecto en el que llevo un par de meses con unas amigas. Aquí tienes todo el resumen de estos cuadros mágicos canalizados y si te gusta puedes compartirlo con tus seres queridos. LLLL por resonar con esta información para tu alma y tenemos un regalo hermoso para ti adentro ya que te regalamos una meditación gratuita para tu evolución.  💌 🔮🙌🏻
30/11/2021,Martes,30,Nov,11,2021,06:53:00,user 31,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,08:02:00,user 104,"Hola buenos días, alguien que repare bicicletas aquí en SANTA ELENA. muchas gracias"
30/11/2021,Martes,30,Nov,11,2021,08:04:00,user 59,Se eliminó este mensaje
30/11/2021,Martes,30,Nov,11,2021,08:05:00,user 59,"Hay un taller de Bicicletas, en El Placer, antes del Restaurante Tierra Alta. A mano izquierda yendo hacía la escuela"
30/11/2021,Martes,30,Nov,11,2021,08:07:00,user 104,A ok muchas gracias
30/11/2021,Martes,30,Nov,11,2021,08:08:00,user 7,‎‎2 contactos.vcf (archivo adjunto)
30/11/2021,Martes,30,Nov,11,2021,08:09:00,user 104,Muchas gracias
30/11/2021,Martes,30,Nov,11,2021,08:09:00,user 7,el 300 creo que es el número nuevo
30/11/2021,Martes,30,Nov,11,2021,08:13:00,user 105,"Buenos días ☀️🌈Les cuento de ""the street store"" ( una tienda de ropa  en la calle GRATUITA para personas sin techo en la ciudad de Medellín) como todos los años queremos pedir su ayuda para este 19 de diciembre, la idea es generar una experiencia de shopping para los habitantes de calle o personas en situación de calle, brindando la posibilidad de que puedan elegir como quieren vestirse, de qué color, que tipo de prendas usar con sus tallas apropiadas, además los maquillamos y peinamos, así que... vayan a sus armarios y busquen esa ropa, accesorios y maquillaje, que ya no usan. Instagram.com/thestreetstore.medMe cuentan si tienen donaciones yo paso a recogerlas.¡Muchas gracias!"
30/11/2021,Martes,30,Nov,11,2021,08:17:00,user 63,"Hola Ana, que bonito 💛 vos sos el contacto?"
30/11/2021,Martes,30,Nov,11,2021,08:44:00,user 32,SUPER OFERTA 😃😃😃😃salchichón cervecero ZENU de 480 gramos por 8.990. Precio comercial 15.850.INFO  NNNN 
30/11/2021,Martes,30,Nov,11,2021,08:44:00,user 32,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,08:44:00,user 32,SUPER OFERTA 😃😃😃😃salchichón cervecero ZENU de 480 gramos por 8.990. Precio comercial 15.850.INFO  NNNN 
30/11/2021,Martes,30,Nov,11,2021,08:44:00,user 32,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,08:45:00,user 106,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,08:45:00,user 106,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,08:47:00,user 106,"Se vende cama + base, por motivos de viaje Colchón DiamanteEstructura resortada con refuerzos laterales para mayor estabilidad.Tela en tejido de punto.Diseñado con espuma tipo antiescaras para una mayor comodidad y bienestar, lo que permite reducir los puntos de presión y de apoyo, generando una sensación de flotabilidad y confort.Espuma flexible, SISTEMA AIR FLEX con celdas abiertas que permiten la circulación del aire evitando acumulación de calor.Aislantes de alta resistencia.Tapizado con fibras sintéticas frescas.Sistema EUROTOP. Libera los puntos de presión para mejorar la circulación.Acolchado de lujo con elasticsoft, permite que se adapte perfectamente a la posición natural del cuerpo.Sistema never turn, no necesita rotar el colchón debido a su base estabilizadora de alta densidad, que otorga gran firmeza al producto absorbiendo los movimientos de los resortes y estabilizando la unidad interna.Fresco y liviano.Ortopédico firme, la sensación final del colchón depende de la percepción final de cada persona.Altura promedio 31 cm +/-1cm.Color de colchón beige , perfecto estado Uso  2 años Base cama doble , color café claro Valor colchón y base cama $ 1.500.000 sin envío"
30/11/2021,Martes,30,Nov,11,2021,08:49:00,user 106,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,08:49:00,user 106,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,08:49:00,user 106,Se vende por motivos de viaje Mesa en madera Acabado oscuro con vidrio y piedras decorativas ( incluye Buda) Valor $ 300.000 no incluye envío Nota  tener el cuenta el peso para el transporte
30/11/2021,Martes,30,Nov,11,2021,08:50:00,user 32,‎Servicarga El Plan.vcf (archivo adjunto)
30/11/2021,Martes,30,Nov,11,2021,08:50:00,user 106,Se eliminó este mensaje
30/11/2021,Martes,30,Nov,11,2021,08:50:00,user 106,Se eliminó este mensaje
30/11/2021,Martes,30,Nov,11,2021,08:50:00,user 106,Se eliminó este mensaje
30/11/2021,Martes,30,Nov,11,2021,09:05:00,user 28,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,09:33:00,user 41,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,09:33:00,user 41,"Un mensaje de una gran amiga, de una gran aliada, de un gran apoyo para esta linda causa.Gracias tatiana por palabras tan bonitas y tan reales ❤️Apoyarnos con esta gran causa, vamos a darle alegría a nuestros niños y niñas de barro blanco, en conjunto con la acción comunal, particulares y un paraíso llamado santa elena estamos uniendo fuerzas, uniendo recursos para hacer de este 26 de Diciembre una fecha inolvidable.Quieres ayudar con un regalo, recreación, dinero, con lo que se te ocurra. No importa la cantidad todo viene desde el corazón.Contactanos:whatsapp 3505748472Muchas gracias!!Instagram LLLL"
30/11/2021,Martes,30,Nov,11,2021,09:47:00,user 8,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,10:24:00,user 30,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,10:33:00,user 36,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,10:33:00,user 36,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,10:33:00,user 36,⚜️Maquillajes para ocasiones  especiales⚜️•Grados•Matrimonios •Primera Comunión •15nces 📞Para más asesoría háblame al WhatsApp  NNNN  📲 Trabajos a Domicilio
30/11/2021,Martes,30,Nov,11,2021,10:44:00,user 10,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,10:44:00,user 10,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,10:44:00,user 10,Grupo buenos dias 2 capturados entre ellos 1 extranjero con 20 kilos de base coca
30/11/2021,Martes,30,Nov,11,2021,11:18:00,user 40,<Multimedia omitido>
30/11/2021,Martes,30,Nov,11,2021,11:21:00,user 107,"Buenos días, se solicita ayudante para cultivo y otras tareas de finca. Vereda Perico. Favor enviar hoja de vida al Whatsapp  NNNN "
30/11/2021,Martes,30,Nov,11,2021,11:39:00,user 3,Buenos días! Necesito alguien que destaquee tuberías!! Me pasaron un par de contactos el fin de semana pero ninguno me dió respuesta. 😫Gracias!!!
30/11/2021,Martes,30,Nov,11,2021,11:44:00,user 108,‎Lafar.vcf (archivo adjunto)
30/11/2021,Martes,30,Nov,11,2021,12:00:00,user 80,"Bendecido día mujer que inspiras tu hogar.Si eres madre de niños entre 0 y 7 años, te tengo una invitación especial para ti en este día!LLLL= NNNN "
30/11/2021,Martes,30,Nov,11,2021,12:38:00,user 49,<Multimedia omitido>
